id,text,label,split,difficulty,ood_flag,speaker_type,style_type,label_reason,ood_subtype,source_file
row_0391,Can someone tell me if my co-pay was entered correctly?,Billing and Insurance,val,easy,0,patient,short_direct,,,billing_and_insurance_30_mixed.csv
row_0392,"Hello, I received a statement in the mail and I’m not sure whether this means my plan did not go through or if this is just the portion left for me. If possible, could someone review it and explain the breakdown?",Billing and Insurance,val,hard,0,patient,email_style_long,"The patient is asking for explanation of plan processing and remaining charges, which is best handled by Billing and Insurance.",,billing_and_insurance_30_mixed.csv
row_0393,"I thought this had already been taken care of, but I’m still getting notices about money owed and nobody has explained why.",Billing and Insurance,val,hard,0,patient,slightly_frustrated,"Despite indirect phrasing, the key issue is unresolved account notices and payment responsibility, which belongs to Billing and Insurance.",,billing_and_insurance_30_mixed.csv
row_0394,Please confirm that my recent payment was applied to my account.,Billing and Insurance,val,easy,0,patient,short_direct,,,billing_and_insurance_30_mixed.csv
row_0395,I’m contacting you for my wife because we want to verify that her new coverage card was used for her last visit.,Billing and Insurance,val,easy,0,caregiver,medium_realistic,,,billing_and_insurance_30_mixed.csv
row_0396,"I’m writing on behalf of my mother because she received a notice with a balance still attached, and we are not sure whether that reflects what was processed already or something that is still pending.",Billing and Insurance,val,hard,0,caregiver,email_style_long,"The core issue is understanding plan processing and the remaining balance, so Billing and Insurance fits best.",,billing_and_insurance_30_mixed.csv
row_0397,"Good afternoon, I’m contacting you for my father. We were told one amount at the visit, but what is now listed on his account looks different, and we would appreciate clarification about what he is expected to pay.",Billing and Insurance,val,hard,0,caregiver,email_style_long,"The message is about clarifying financial responsibility for care, which belongs under Billing and Insurance.",,billing_and_insurance_30_mixed.csv
row_0398,I don’t understand why the total due keeps changing every time I look. Can someone please explain what is going on with my account?,Billing and Insurance,val,hard,0,patient,slightly_frustrated,"The unresolved issue is the amount due on the account, so Billing and Insurance is the clearest routing label.",,billing_and_insurance_30_mixed.csv
row_0399,"Hi, I have a question about the amount showing on my account after my last visit.",Billing and Insurance,val,easy,0,patient,short_direct,,,billing_and_insurance_30_mixed.csv
row_0400,"Good morning, I’m contacting you on behalf of my father. We received paperwork showing charges from his recent care, and we’d like to know what was processed and what remains his responsibility.",Billing and Insurance,val,easy,0,caregiver,email_style_long,,,billing_and_insurance_30_mixed.csv
row_0401,Please send me an itemized statement for my most recent visit.,Billing and Insurance,val,easy,0,patient,short_direct,,,billing_and_insurance_30_mixed.csv
row_0402,I’ve already called once and still can’t make sense of why I’m getting another statement for the same visit. This is getting really frustrating.,Billing and Insurance,val,hard,0,patient,slightly_frustrated,"The request centers on repeated statements and account charges, which is best routed to Billing and Insurance.",,billing_and_insurance_30_mixed.csv
row_0403,"I paid at the front desk, but now I’m seeing another amount online and need to know why.",Billing and Insurance,val,easy,0,patient,slightly_frustrated,,,billing_and_insurance_30_mixed.csv
row_0404,"Hello, I wanted to ask whether the claim from my recent visit has finished processing yet. I’m trying to understand whether the amount showing now might still change.",Billing and Insurance,val,easy,0,patient,email_style_long,,,billing_and_insurance_30_mixed.csv
row_0405,"Can someone help me understand whether the paperwork from my visit has gone through yet, because I’m not sure if the balance I’m seeing is final?",Billing and Insurance,val,hard,0,patient,medium_realistic,"Although phrased vaguely, the request is about claim or payment processing and the resulting balance, which fits Billing and Insurance.",,billing_and_insurance_30_mixed.csv
row_0406,Can you confirm whether my updated coverage information was used for my last office visit?,Billing and Insurance,val,easy,0,patient,medium_realistic,,,billing_and_insurance_30_mixed.csv
row_0407,Can you send me a receipt for the payment I made last week?,Billing and Insurance,val,easy,0,patient,short_direct,,,billing_and_insurance_30_mixed.csv
row_0408,I need help figuring out what portion of my son’s visit was covered and what is still left for us to pay.,Billing and Insurance,val,easy,0,caregiver,medium_realistic,,,billing_and_insurance_30_mixed.csv
row_0409,I’m reaching out for my mother because she got a balance notice and we would like to understand what it means.,Billing and Insurance,val,easy,0,caregiver,medium_realistic,,,billing_and_insurance_30_mixed.csv
row_0410,"Hi, I need help understanding why I received a second statement in the mail.",Billing and Insurance,val,easy,0,patient,short_direct,,,billing_and_insurance_30_mixed.csv
row_0411,"Hi, I’m trying to understand why the amount showing after my last visit is more than I expected, because I thought more of it would go through my plan.",Billing and Insurance,val,hard,0,patient,medium_realistic,"The message is mainly about coverage expectations and patient charges, which makes Billing and Insurance the best label.",,billing_and_insurance_30_mixed.csv
row_0412,Could someone help me understand what part of my recent care was covered and what I still need to pay?,Billing and Insurance,val,easy,0,patient,medium_realistic,,,billing_and_insurance_30_mixed.csv
row_0413,I’d like to know whether my recent office visit has been processed through my plan yet.,Billing and Insurance,val,easy,0,patient,medium_realistic,,,billing_and_insurance_30_mixed.csv
row_0414,"Hello, I’m writing because I received a bill after my visit and would appreciate someone reviewing it with me. I mainly want to understand each charge and what I am responsible for.",Billing and Insurance,val,easy,0,patient,email_style_long,,,billing_and_insurance_30_mixed.csv
row_0415,"Hello, I updated my coverage details recently, and now I’m trying to figure out whether they were actually used for the charges from my appointment.",Billing and Insurance,val,hard,0,patient,medium_realistic,"Even with mention of updated information, the main concern is how charges were processed under coverage, making Billing and Insurance the best label.",,billing_and_insurance_30_mixed.csv
row_0416,I’m trying to sort out a charge for my husband’s visit and wanted to ask who can explain the remaining balance.,Billing and Insurance,val,easy,0,caregiver,medium_realistic,,,billing_and_insurance_30_mixed.csv
row_0417,"I’ve already asked once, and I’m still confused about why I got another notice for the same visit.",Billing and Insurance,val,easy,0,patient,slightly_frustrated,,,billing_and_insurance_30_mixed.csv
row_0418,"Good afternoon, I have questions about the charges connected to my recent care. I gave my plan details at check-in, so I want to confirm everything was submitted correctly and know what amount is mine to pay.",Billing and Insurance,val,easy,0,patient,email_style_long,,,billing_and_insurance_30_mixed.csv
